Hang khai thac,Container,Kich co,Kich co ISO,Ghi chu,Ghi chu noi bo,Tinh trang vo,Nam san xuat,So ngay luu bai,Lich trinh tau,Ten tau,Chuyen nhap,Chuyen xuat,Huong,Trang thai,F/E,Phuong an,Vi tri tren bai,Cang xep,Cang do,Cang dich,Ngay nhap bai,Ngay ra bai,Loai Hang,Hang Hoa,Trong Luong,Nhom Trong Luong,VGM,Huy,Nhiet do,CLASS,UNNO,Chu hang,So Booking,So Van Don,So niem chi,So niem chi 1,So niem chi 2,Thanh Ly Hai Quan,So to khai,Hang noi/ ngoai,Cang chuyen,Cang giao nhan,So lenh,Thong gio,DVT thong gio
VLC,BISU2824526,20GP,22G0,"Mop xung quanh,cong thanh,rach ron,troc muc van san,cu muc ri set,",,,,49,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Tra rong,A-43-08-3,,,,3/1/2024 13:23,,Empty,,2.3,A,TRUE,FALSE,,,,CONG TY VAN TAI BIEN VIMC,,CHUY?NR?NGTCCT-->TANTHU?N,,,,Hold,,Hang noi,,,2401030115,0,
VLC,BISU2827680,20GP,22G0,"Mop xung quanh,cong thanh,rach ron,troc muc van san,cu muc ri set,",,,,49,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Tra rong,A-43-08-2,,,,3/1/2024 13:24,,Empty,,2.3,A,TRUE,FALSE,,,,CONG TY VAN TAI BIEN VIMC,,CHUY?NR?NGTCCT-->TANTHU?N,,,,Hold,,Hang noi,,,2401030115,0,
VLC,BISU2830405,20GP,22G0,"Mop xung quanh,cong thanh,rach ron,troc muc van san,cu muc ri set,",,,,49,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Tra rong,A-43-07-1,,,,3/1/2024 13:24,,Empty,,2.3,A,TRUE,FALSE,,,,CONG TY VAN TAI BIEN VIMC,,CHUY?NR?NGTCCT-->TANTHU?N,,,,Hold,,Hang noi,,,2401030115,0,
VLC,BISU2837570,20GP,22G0,Cu muc set muc troc doi san mop xung quanh va da cong thanh rach ron,,,,54,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Tra rong,MR,,,,29/12/2023 20:35:59,,Empty,,2.3,A,TRUE,FALSE,,,,CONG TY VAN TAI BIEN VIMC,NHAT VIET 18 --> TAN THUAN,NH?TVI?T18==>TANTHU?N,,,,Hold,,Hang noi,,,2312280147,0,
VLC,VNLU3098824,20GP,22G0,"XLAN --> BAI, VS TTS GACH MEN,MOPXQ,CUMUCSET,TROCMUCSAN,THUNGSAN",GIANG / EQC VIMC Y/C GIU LAI,,,601,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Tra rong,A-19-07-3,VNSGN,,,30/06/2022 19:54:35,,Empty,,2.3,A,TRUE,FALSE,,,,,,TR XLAN --> BAI,,,,Release,,Hang noi,,,,,
VLC,VNLU3096272,20GP,22G0,GACH MEN,GIANG / EQC VIMC Y/C GIU LAI,,,131,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Rut hang sang container su dung xe nang,A-19-04-1,,,,13/10/2023 15:54:13,,Empty,,2.2,A,FALSE,FALSE,,,,CONG TY TNHH THUONG MAI DICH VU VAN TAI VIET A,,VC022309HPHSGN348,,,,Hold,,Hang noi,,,,,
VLC,BISU2820027,20GP,22G0,"TROC,MUC VSAN NHIEU CHO5*10CM,THUNG SAN,BUN 1TAM VAN SAN DO BDA",,,,121,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Rut hang sang container su dung xe nang,MR,,,,23/10/2023 23:22:35,,Empty,,2.2,A,TRUE,FALSE,,,,CONG TY TNHH VAT TU XNK SAO MOC,,VC022310HPHSGN196,,,,Hold,,Hang noi,,,,,
VLC,DRYU2884881,20GP,22G0,"BOT DA, GACH,TROC MUC SAN NHIEU CHO 5*10CM",,,,44,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG TU GHE - CONT,C-27-05-1,,,,8/1/2024 15:54,,Empty,,2.2,A,FALSE,FALSE,,,,CONG TY CO PHAN CUNG UNG CONG NGHE TOAN CAU,VC032401SGNHPH063,VC022312HPHSGN810,,,,Hold,,Hang noi,,,,0,
VLC,DRYU2891303,20GP,22G0,"BOT DA, GACH,TROC MUC SAN NHIEU CHO 5*10CM",,,,44,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG TU GHE - CONT,C-27-05-2,,,,8/1/2024 15:54,,Empty,,2.2,A,FALSE,FALSE,,,,CONG TY CO PHAN CUNG UNG CONG NGHE TOAN CAU,VC032401SGNHPH063,VC022312HPHSGN810,,,,Hold,,Hang noi,,,,,
VLC,DRYU2892104,20GP,22G0,"BOT DA, GACH,TROC MUC SAN NHIEU CHO 5*10CM",,,,44,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG TU GHE - CONT,C-27-04-4,,,,8/1/2024 15:54,,Empty,,2.2,A,FALSE,FALSE,,,,CONG TY CO PHAN CUNG UNG CONG NGHE TOAN CAU,VC032401SGNHPH063,VC022312HPHSGN810,,,,Hold,,Hang noi,,,,0,
VLC,DRYU2898735,20GP,22G0,"BOT DA, GACH,TROC MUC SAN NHIEU CHO 5*10CM",,,,44,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG TU GHE - CONT,C-27-05-3,,,,8/1/2024 15:54,,Empty,,2.2,A,FALSE,FALSE,,,,CONG TY CO PHAN CUNG UNG CONG NGHE TOAN CAU,VC032401SGNHPH063,VC022312HPHSGN810,,,,Hold,,Hang noi,,,,,
VLC,DRYU2899428,20GP,22G0,"BOT DA, GACH,TROC MUC SAN NHIEU CHO 5*10CM",,,,44,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG TU GHE - CONT,C-27-04-2,,,,8/1/2024 15:54,,Empty,,2.2,A,FALSE,FALSE,,,,CONG TY CO PHAN CUNG UNG CONG NGHE TOAN CAU,VC032401SGNHPH063,VC022312HPHSGN810,,,,Hold,,Hang noi,,,,0,
VLC,DRYU3091178,20GP,22G0,"BOT DA, GACH,TROC MUC SAN NHIEU CHO 5*10CM",,,,44,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG TU GHE - CONT,C-27-04-1,,,,8/1/2024 15:54,,Empty,,2.2,A,FALSE,FALSE,,,,CONG TY CO PHAN CUNG UNG CONG NGHE TOAN CAU,VC032401SGNHPH063,VC022312HPHSGN810,,,,Hold,,Hang noi,,,,0,
VLC,DRYU3091440,20GP,22G0,"BOT DA, GACH,TROC MUC SAN NHIEU CHO 5*10CM",,,,44,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG TU GHE - CONT,C-27-05-4,,,,8/1/2024 15:54,,Empty,,2.2,A,FALSE,FALSE,,,,CONG TY CO PHAN CUNG UNG CONG NGHE TOAN CAU,VC032401SGNHPH063,VC022312HPHSGN810,,,,Hold,,Hang noi,,,,0,
VLC,DRYU3092385,20GP,22G0,"BOT DA, GACH,TROC MUC SAN NHIEU CHO 5*10CM",,,,44,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG TU GHE - CONT,C-27-04-3,,,,8/1/2024 15:54,,Empty,,2.2,A,FALSE,FALSE,,,,CONG TY CO PHAN CUNG UNG CONG NGHE TOAN CAU,VC032401SGNHPH063,VC022312HPHSGN810,,,,Hold,,Hang noi,,,,,
VLC,DRYU2899304,20GP,22G0,"GACH,TROC MUC SAN NHIEU CHO 5*10CM",,,,47,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG TU GHE - CONT,C-27-03-3,,,,5/1/2024 17:19,,Empty,,2.2,A,FALSE,FALSE,,,,CONG TY CO PHAN CUNG UNG CONG NGHE TOAN CAU,VC032401SGNHPH063,VC022312HPHSGN881,,,,Hold,,Hang noi,,,,,
VLC,DRYU2888275,20GP,22G0,GACH,,B,,47,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG TU GHE - CONT,C-27-03-4,,,,5/1/2024 22:25,,Empty,,2.2,A,FALSE,FALSE,,,,CONG TY CO PHAN CUNG UNG CONG NGHE TOAN CAU,VC032401SGNHPH063,VC022312HPHSGN881,,,,Hold,,Hang noi,,,,,
VLC,DRYU2891284,20GP,22G0,GACH,,B,,47,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG TU GHE - CONT,C-27-03-2,,,,5/1/2024 22:25,,Empty,,2.2,A,FALSE,FALSE,,,,CONG TY CO PHAN CUNG UNG CONG NGHE TOAN CAU,VC032401SGNHPH063,VC022312HPHSGN881,,,,Hold,,Hang noi,,,,,
VLC,DRYU2899393,20GP,22G0,GACH,,B,,47,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG TU GHE - CONT,C-27-03-1,,,,5/1/2024 22:25,,Empty,,2.2,A,FALSE,FALSE,,,,CONG TY CO PHAN CUNG UNG CONG NGHE TOAN CAU,VC032401SGNHPH063,VC022312HPHSGN881,,,,Hold,,Hang noi,,,,,
VLC,DRYU2899407,20GP,22G0,GACH,,B,,47,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG TU GHE - CONT,C-27-02-2,,,,5/1/2024 22:25,,Empty,,2.2,A,FALSE,FALSE,,,,CONG TY CO PHAN CUNG UNG CONG NGHE TOAN CAU,VC032401SGNHPH063,VC022312HPHSGN881,,,,Hold,,Hang noi,,,,,
VLC,DRYU2899670,20GP,22G0,GACH,,B,,47,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG TU GHE - CONT,C-27-02-1,,,,5/1/2024 22:25,,Empty,,2.2,A,FALSE,FALSE,,,,CONG TY CO PHAN CUNG UNG CONG NGHE TOAN CAU,VC032401SGNHPH063,VC022312HPHSGN881,,,,Hold,,Hang noi,,,,,
VLC,BISU2836018,20GP,22G0,DAP DO HOI MUC TROC SAN NHIEU CHO,,,,27,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG TU GHE - CONT,K-07-01-2,,,,25/01/2024 21:21:04,,Empty,,2.2,A,FALSE,FALSE,,,,CONG TY CO PHAN VAN TAI 1 TRACO,,VC022312HPHSGN882,,,,Hold,,Hang noi,,,,,
VLC,VNLU3091352,20GP,22G0,DO BOT DA TROC MUC SAN TRONG NHIEU CHO 5X10 CM,,,,36,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG TU GHE - CONT,MR,,,,16/01/2024 17:08:01,,Empty,,2.2,A,TRUE,FALSE,,,,CONG TY CO PHAN LOGISTICS DONG A,,VC022401HPHSGN080,,,,Hold,,Hang noi,,,,,
VLC,DRYU3089946,20GP,22G0,"SAU KHI KHACH HANG RUT RUOT XONG XEP RIENG LO RONG BP EQC CAP CONT CHI DINH - GACH,DO GACH MUC TROC SAN NHIEU CHO",,,,19,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG GHE SU DUNG XE NANG,N1-07-05-2,,,,2/2/2024 18:15,,Empty,,2.2,A,FALSE,FALSE,,,,CONG TY CO PHAN CUNG UNG CONG NGHE TOAN CAU,,VC022401HPHSGN226,,,,Hold,,Hang noi,,,,,
VLC,DRYU2887920,20GP,22G0,"SAU KHI KHACH HANG RUT RUOT XONG XEP RIENG LO RONG BP EQC CAP CONT CHI DINH - GACH,DO GACH MUC TROC SAN NHIEU CHO",,,,19,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG GHE SU DUNG XE NANG,N1-07-05-3,,,,2/2/2024 18:15,,Empty,,2.2,A,FALSE,FALSE,,,,CONG TY CO PHAN CUNG UNG CONG NGHE TOAN CAU,,VC022401HPHSGN226,,,,Hold,,Hang noi,,,,,
VLC,TCKU3208637,20GP,22G0,"SAU KHI KHACH HANG RUT RUOT XONG XEP RIENG LO RONG BP EQC CAP CONT CHI DINH - GACH,DO GACH MUC TROC SAN NHIEU CHO",,,,19,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG GHE SU DUNG XE NANG,N1-07-04-1,,,,2/2/2024 18:15,,Empty,,2.2,A,FALSE,FALSE,,,,CONG TY CO PHAN CUNG UNG CONG NGHE TOAN CAU,,VC022401HPHSGN226,,,,Hold,,Hang noi,,,,0,
VLC,DRYU2897889,20GP,22G0,"SAU KHI KHACH HANG RUT RUOT XONG XEP RIENG LO RONG BP EQC CAP CONT CHI DINH - GACH,DO GACH MUC TROC SAN NHIEU CHO",,,,19,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG GHE SU DUNG XE NANG,N1-07-04-2,,,,2/2/2024 18:15,,Empty,,2.2,A,FALSE,FALSE,,,,CONG TY CO PHAN CUNG UNG CONG NGHE TOAN CAU,,VC022401HPHSGN226,,,,Hold,,Hang noi,,,,,
VLC,DRYU2888296,20GP,22G0,"SAU KHI KHACH HANG RUT RUOT XONG XEP RIENG LO RONG BP EQC CAP CONT CHI DINH - GACH,DO GACH MUC TROC SAN NHIEU CHO",,,,19,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG GHE SU DUNG XE NANG,N1-07-06-2,,,,2/2/2024 18:15,,Empty,,2.2,A,FALSE,FALSE,,,,CONG TY CO PHAN CUNG UNG CONG NGHE TOAN CAU,,VC022401HPHSGN226,,,,Hold,,Hang noi,,,,,
VLC,DRYU2899048,20GP,22G0,"SAU KHI KHACH HANG RUT RUOT XONG XEP RIENG LO RONG BP EQC CAP CONT CHI DINH - GACH,DO GACH MUC TROC SAN NHIEU CHO",,,,19,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG GHE SU DUNG XE NANG,N1-07-06-1,,,,2/2/2024 18:15,,Empty,,2.2,A,FALSE,FALSE,,,,CONG TY CO PHAN CUNG UNG CONG NGHE TOAN CAU,,VC022401HPHSGN226,,,,Hold,,Hang noi,,,,0,
VLC,BISU2826529,20GP,22G0,DO BOT DA MUC TROC SAN TRONG NHIEU CHO,,,,30,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG TU GHE - CONT,K-11-03-2,,,,22/01/2024 13:51:55,,Empty,,2.2,A,TRUE,FALSE,,,,CONG TY CO PHAN LOGISTICS DONG A,,VC022401HPHSGN328,,,,Hold,,Hang noi,,,,,
VLC,TCKU2698144,20GP,22G0,"MA THANG GACH,DO MUC TROC SAN NHIEU CHO",,,,19,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG GHE SU DUNG XE NANG,N1-07-04-4,,,,2/2/2024 16:51,,Empty,,2.2,A,TRUE,FALSE,,,,CONG TY CO PHAN CUNG UNG CONG NGHE TOAN CAU,,VC022401HPHSGN415,,,,Hold,,Hang noi,,,,,
VLC,TTNU1523909,20GP,22G0,"MA THANG GACH,DO MUC TROC SAN NHIEU CHO",,,,19,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG GHE SU DUNG XE NANG,N1-07-03-1,,,,2/2/2024 16:51,,Empty,,2.2,A,TRUE,FALSE,,,,CONG TY CO PHAN CUNG UNG CONG NGHE TOAN CAU,,VC022401HPHSGN415,,,,Hold,,Hang noi,,,,,
VLC,DRYU3090968,20GP,22G0,"MA THANG GACH,DO MUC TROC SAN NHIEU CHO",,,,19,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG GHE SU DUNG XE NANG,N1-07-06-3,,,,2/2/2024 16:51,,Empty,,2.2,A,TRUE,FALSE,,,,CONG TY CO PHAN CUNG UNG CONG NGHE TOAN CAU,,VC022401HPHSGN415,,,,Hold,,Hang noi,,,,,
VLC,DRYU3091007,20GP,22G0,"MA THANG GACH,DO MUC TROC SAN NHIEU CHO",,,,19,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG GHE SU DUNG XE NANG,N1-07-05-1,,,,2/2/2024 16:51,,Empty,,2.2,A,TRUE,FALSE,,,,CONG TY CO PHAN CUNG UNG CONG NGHE TOAN CAU,,VC022401HPHSGN415,,,,Hold,,Hang noi,,,,,
VLC,DRYU3092195,20GP,22G0,"MA THANG GACH,DO MUC TROC SAN NHIEU CHO",,,,19,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG GHE SU DUNG XE NANG,N1-07-03-4,,,,2/2/2024 16:51,,Empty,,2.2,A,TRUE,FALSE,,,,CONG TY CO PHAN CUNG UNG CONG NGHE TOAN CAU,,VC022401HPHSGN415,,,,Hold,,Hang noi,,,,,
VLC,DRYU3092214,20GP,22G0,"MA THANG GACH,DO MUC TROC SAN NHIEU CHO",,,,19,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG GHE SU DUNG XE NANG,N1-07-04-3,,,,2/2/2024 16:51,,Empty,,2.2,A,TRUE,FALSE,,,,CONG TY CO PHAN CUNG UNG CONG NGHE TOAN CAU,,VC022401HPHSGN415,,,,Hold,,Hang noi,,,,,
VLC,EMCU3623249,20GP,22G0,"MA THANG GACH,DO MUC TROC SAN NHIEU CHO",,,,19,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG GHE SU DUNG XE NANG,N1-07-02-2,,,,2/2/2024 16:51,,Empty,,2.2,A,TRUE,FALSE,,,,CONG TY CO PHAN CUNG UNG CONG NGHE TOAN CAU,,VC022401HPHSGN415,,,,Hold,,Hang noi,,,,,
VLC,DRYU2885487,20GP,22G0,"MAT HANG GACH,DO MUC TROC SAN NHIEU CHO",,,,19,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG GHE SU DUNG XE NANG,N1-07-02-4,,,,2/2/2024 17:59,,Empty,,2.2,A,TRUE,FALSE,,,,CONG TY CO PHAN CUNG UNG CONG NGHE TOAN CAU,,VC022401HPHSGN415,,,,Hold,,Hang noi,,,,,
VLC,DRYU2886349,20GP,22G0,"MAT HANG GACH,DO MUC TROC SAN NHIEU CHO",,,,19,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG GHE SU DUNG XE NANG,N1-07-01-1,,,,2/2/2024 18:00,,Empty,,2.2,A,TRUE,FALSE,,,,CONG TY CO PHAN CUNG UNG CONG NGHE TOAN CAU,,VC022401HPHSGN415,,,,Hold,,Hang noi,,,,,
VLC,DRYU2888110,20GP,22G0,"MAT HANG GACH,DO MUC TROC SAN NHIEU CHO",,,,19,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG GHE SU DUNG XE NANG,N1-07-02-1,,,,2/2/2024 18:00,,Empty,,2.2,A,TRUE,FALSE,,,,CONG TY CO PHAN CUNG UNG CONG NGHE TOAN CAU,,VC022401HPHSGN415,,,,Hold,,Hang noi,,,,,
VLC,DRYU2890729,20GP,22G0,"MAT HANG GACH,DO MUC TROC SAN NHIEU CHO",,,,19,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG GHE SU DUNG XE NANG,N1-07-03-3,,,,2/2/2024 18:00,,Empty,,2.2,A,TRUE,FALSE,,,,CONG TY CO PHAN CUNG UNG CONG NGHE TOAN CAU,,VC022401HPHSGN415,,,,Hold,,Hang noi,,,,,
VLC,DRYU2898150,20GP,22G0,"MAT HANG GACH,DO MUC TROC SAN NHIEU CHO",,,,19,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG GHE SU DUNG XE NANG,N1-07-05-4,,,,2/2/2024 18:00,,Empty,,2.2,A,TRUE,FALSE,,,,CONG TY CO PHAN CUNG UNG CONG NGHE TOAN CAU,,VC022401HPHSGN415,,,,Hold,,Hang noi,,,,,
VLC,DRYU3089822,20GP,22G0,"MAT HANG GACH,DO MUC TROC SAN NHIEU CHO",,,,19,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG GHE SU DUNG XE NANG,N1-07-02-3,,,,2/2/2024 18:00,,Empty,,2.2,A,TRUE,FALSE,,,,CONG TY CO PHAN CUNG UNG CONG NGHE TOAN CAU,,VC022401HPHSGN415,,,,Hold,,Hang noi,,,,,
VLC,DRYU3090021,20GP,22G0,"MAT HANG GACH,DO MUC TROC SAN NHIEU CHO",,,,19,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG GHE SU DUNG XE NANG,N1-07-03-2,,,,2/2/2024 18:00,,Empty,,2.2,A,TRUE,FALSE,,,,CONG TY CO PHAN CUNG UNG CONG NGHE TOAN CAU,,VC022401HPHSGN415,,,,Hold,,Hang noi,,,,,
VLC,VNLU3092554,20GP,22G0,"BOT DA,TROC MUC SAN NHIEU CHO 5*10CM",,,,26,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG TU GHE - CONT,K-21-03-2,,,,26/01/2024 15:03:47,,Empty,,2.2,A,FALSE,FALSE,,,,CONG TY CO PHAN LOGISTICS DONG A,,VC022401HPHSGN459,,,,Hold,,Hang noi,,,,,
VLC,DRYU2898843,20GP,22G0,"GACH, BONG, SAU KHI RUT RUOT XONG XEP RIENG DE BP EQC CAP CONT CHI  DINH CHO KHACH HANG,DO TROC SAN NHIEU CHO",,,,4,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG GHE SU DUNG XE NANG,C-29-05-3,,,,17/02/2024 16:33:18,,Empty,,2.2,A,TRUE,FALSE,,,,CONG TY CO PHAN CUNG UNG CONG NGHE TOAN CAU,,VC022401HPHSGN519,,,,Hold,,Hang noi,,,,,
VLC,DRYU3089484,20GP,22G0,"GACH, BONG, SAU KHI RUT RUOT XONG XEP RIENG DE BP EQC CAP CONT CHI  DINH CHO KHACH HANG,DO TROC SAN NHIEU CHO",,,,4,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG GHE SU DUNG XE NANG,C-29-03-2,,,,17/02/2024 16:33:18,,Empty,,2.2,A,TRUE,FALSE,,,,CONG TY CO PHAN CUNG UNG CONG NGHE TOAN CAU,,VC022401HPHSGN519,,,,Hold,,Hang noi,,,,,
VLC,DRYU3089798,20GP,22G0,"GACH, BONG, SAU KHI RUT RUOT XONG XEP RIENG DE BP EQC CAP CONT CHI  DINH CHO KHACH HANG,DO TROC SAN NHIEU CHO",,,,4,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG GHE SU DUNG XE NANG,C-29-06-2,,,,17/02/2024 16:33:18,,Empty,,2.2,A,TRUE,FALSE,,,,CONG TY CO PHAN CUNG UNG CONG NGHE TOAN CAU,,VC022401HPHSGN519,,,,Hold,,Hang noi,,,,,
VLC,DRYU3090490,20GP,22G0,"GACH, BONG, SAU KHI RUT RUOT XONG XEP RIENG DE BP EQC CAP CONT CHI  DINH CHO KHACH HANG,DO TROC SAN NHIEU CHO",,,,4,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG GHE SU DUNG XE NANG,C-29-06-3,,,,17/02/2024 16:33:18,,Empty,,2.2,A,TRUE,FALSE,,,,CONG TY CO PHAN CUNG UNG CONG NGHE TOAN CAU,,VC022401HPHSGN519,,,,Hold,,Hang noi,,,,,
VLC,DRYU3090715,20GP,22G0,"GACH, BONG, SAU KHI RUT RUOT XONG XEP RIENG DE BP EQC CAP CONT CHI  DINH CHO KHACH HANG,DO TROC SAN NHIEU CHO",,,,4,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG GHE SU DUNG XE NANG,C-29-05-4,,,,17/02/2024 16:33:18,,Empty,,2.2,A,TRUE,FALSE,,,,CONG TY CO PHAN CUNG UNG CONG NGHE TOAN CAU,,VC022401HPHSGN519,,,,Hold,,Hang noi,,,,,
VLC,DRYU3090741,20GP,22G0,"GACH, BONG, SAU KHI RUT RUOT XONG XEP RIENG DE BP EQC CAP CONT CHI  DINH CHO KHACH HANG,DO TROC SAN NHIEU CHO",,,,4,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG GHE SU DUNG XE NANG,N1-07-01-4,,,,17/02/2024 16:33:18,,Empty,,2.2,A,TRUE,FALSE,,,,CONG TY CO PHAN CUNG UNG CONG NGHE TOAN CAU,,VC022401HPHSGN519,,,,Hold,,Hang noi,,,,,
VLC,DRYU3092390,20GP,22G0,"GACH, BONG, SAU KHI RUT RUOT XONG XEP RIENG DE BP EQC CAP CONT CHI  DINH CHO KHACH HANG,DO TROC SAN NHIEU CHO",,,,4,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG GHE SU DUNG XE NANG,N1-05-02-1,,,,17/02/2024 16:33:18,,Empty,,2.2,A,TRUE,FALSE,,,,CONG TY CO PHAN CUNG UNG CONG NGHE TOAN CAU,,VC022401HPHSGN519,,,,Hold,,Hang noi,,,,,
VLC,DRYU2885213,20GP,22G0,"GACH, BONG, SAU KHI RUT RUOT XONG XEP RIENG DE BP EQC CAP CONT CHI  DINH CHO KHACH HANG",,,,4,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG GHE SU DUNG XE NANG,N1-05-02-2,,,,17/02/2024 16:35:46,,Empty,,2.2,A,TRUE,FALSE,,,,CONG TY CO PHAN CUNG UNG CONG NGHE TOAN CAU,,VC022401HPHSGN519,,,,Hold,,Hang noi,,,,,
VLC,DRYU2887258,20GP,22G0,"GACH, BONG, SAU KHI RUT RUOT XONG XEP RIENG DE BP EQC CAP CONT CHI  DINH CHO KHACH HANG",,,,4,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG GHE SU DUNG XE NANG,N1-05-02-3,,,,17/02/2024 16:35:46,,Empty,,2.2,A,TRUE,FALSE,,,,CONG TY CO PHAN CUNG UNG CONG NGHE TOAN CAU,,VC022401HPHSGN519,,,,Hold,,Hang noi,,,,,
VLC,DRYU2887710,20GP,22G0,"GACH, BONG, SAU KHI RUT RUOT XONG XEP RIENG DE BP EQC CAP CONT CHI  DINH CHO KHACH HANG,DO MUC TROC SAN NHIEU CHO",,,,4,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG GHE SU DUNG XE NANG,C-29-04-1,,,,17/02/2024 16:35:46,,Empty,,2.2,A,TRUE,FALSE,,,,CONG TY CO PHAN CUNG UNG CONG NGHE TOAN CAU,,VC022401HPHSGN519,,,,Hold,,Hang noi,,,,,
VLC,DRYU2890539,20GP,22G0,"GACH, BONG, SAU KHI RUT RUOT XONG XEP RIENG DE BP EQC CAP CONT CHI  DINH CHO KHACH HANG,DO MUC TROC SAN NHIEU CHO",,,,4,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG GHE SU DUNG XE NANG,N1-07-01-3,,,,17/02/2024 16:35:46,,Empty,,2.2,A,TRUE,FALSE,,,,CONG TY CO PHAN CUNG UNG CONG NGHE TOAN CAU,,VC022401HPHSGN519,,,,Hold,,Hang noi,,,,,
